Batter,Inns,Runs,Balls,Outs,Fifties,Centuries,Expected Runs,Expected Outs,Expected Fifties,Expected Centuries,Expected Runs 2,Expected Outs 2,Expected Fifties 2,Expected Centuries 2,Ave,SR,InnsPerCentury,expected_ave,expected_sr,expinnsPerCentury,Ave Ratio,SR Ratio,Cen Ratio,expected_ave_present,expected_sr_present,Adjusted Ave,Adjusted Sr,Present Centuries
S Seeraj,1,13,12,0,0,0,7.8448753462603875,0.6515235457063712,0.0,0.0,8.38969090426003,0.7896554778141882,0.0024916943521594683,0.0,inf,108.33333333333333,inf,12.040816326530612,65.37396121883657,inf,inf,1.6571327683615817,,10.624495289367431,69.91409086883358,inf,115.85693094895338,
S Shivnarine,1,20,43,0,0,0,22.53614457831325,1.8132530120481927,0.0625,0.0,37.506153296226316,1.554613695552265,0.07384441939120631,0.007891770011273957,inf,46.51162790697674,inf,12.428571428571429,52.40963855421686,inf,inf,0.8874632451216253,,24.12570621468926,87.22361231680539,inf,77.40775003790267,
S Shrivastava,2,10,27,2,0,0,19.613309996579957,1.5978574446255054,0.0078125,0.0,21.360495867768595,1.4846280991735539,0.02575107296137339,0.0,5.0,37.03703703703704,inf,12.274755837919438,72.64188887622205,inf,0.40734007796341604,0.5098578466227137,,14.387775551102203,79.1129476584022,5.860717614706103,40.33635713308841,
S Snater,4,33,27,3,0,0,21.84646012398074,1.4825687642178331,0.08244658567239213,0.0,21.360495867768595,1.4846280991735539,0.05150214592274678,0.0,11.0,122.22222222222223,inf,14.735545933012016,80.91281527400275,inf,0.7464942289892851,1.5105422028430169,,14.387775551102203,79.1129476584022,10.740391416890926,119.50344622932717,
S Somasunder,2,16,63,2,0,0,47.079919806807304,1.383605959812275,0.3665338645418327,0.12350597609561753,53.72336983573918,1.5414385266301642,0.364520611394164,0.14080592867068087,8.0,25.396825396825395,inf,34.02697095435685,74.73003143937667,16.193548387096772,0.23510761538930552,0.3398476476947302,0.0,34.85274884960039,85.275190215459,8.19414667179191,28.980572801444417,0.0
S Sreesanth,21,44,121,11,0,0,63.4353245322401,8.297412450626913,0.018585581085581088,0.0,71.78282005096877,8.87127359044133,0.05237958520800069,0.0,4.0,36.36363636363637,inf,7.645193596161081,52.42588804317364,inf,0.5232045401712966,0.6936198454795897,,8.09160255505069,59.32464467022211,4.2335631940641845,41.14875086929102,
S Sriram,7,81,135,6,1,0,97.29640801990085,3.00458671577837,1.2807559848636458,0.19783933654474786,111.47513455490913,3.1336913623442926,1.3033290084814007,0.39062426765883224,13.5,60.0,inf,32.38262603936701,72.07141334807471,35.382245625438195,0.4168902171055639,0.8325076089492675,0.0,35.57310585670293,82.57417374437713,14.83007982372009,68.7436279448928,0.0
S Sumar,1,4,11,1,0,0,6.869198312236287,0.2552742616033755,0.2,0.0,9.00474986873756,0.24942305578958937,0.20047846889952153,0.04688995215311005,4.0,36.36363636363637,inf,26.909090909090914,62.447257383966246,inf,0.14864864864864863,0.5823095823095823,,36.10231556273559,81.86136244306873,5.366560421487722,47.668655771516676,
S Thuraisingam,9,45,108,7,0,0,77.94470918558103,5.028739968044629,0.1729206802693661,0.0,87.43395692896824,5.436260798123338,0.2171070334667742,0.011648814469633381,6.428571428571429,41.66666666666667,inf,15.499848805244346,72.17102702368614,inf,0.41475058946357807,0.5773323227476297,,16.083473581538158,80.95736752682244,6.670630148564836,46.739305037793926,
S Tyagi,1,1,2,0,0,0,0.9580838323353293,0.1407185628742515,0.0,0.0,1.1179245283018868,0.15212264150943397,0.0010121457489878543,0.0,inf,50.0,inf,6.808510638297872,47.90419161676647,inf,inf,1.04375,,7.348837209302325,55.89622641509434,inf,58.34168632075472,
S Venkataraghavan,9,54,126,5,0,0,58.500482201172304,7.064038743348675,0.0,0.0,87.37768651588017,8.306840615385067,0.03132954269479083,0.0,10.8,42.857142857142854,inf,8.281449794744532,46.42895412791453,inf,1.3041194800038225,0.9230693144426402,,10.518762856006687,69.34737025069855,13.717723546058963,64.01242951571224,
S Vesawkar,4,66,151,3,1,0,121.93988253325999,4.30850891148215,0.5067873303167421,0.12850678733031673,120.8227429620982,4.136139538520699,0.5506011699477813,0.12508970822400142,22.0,43.70860927152318,inf,28.302107536157333,80.75488909487416,31.126760563380284,0.7773272704830875,0.5412503163761703,0.0,29.21147650770766,80.01506156430345,22.706877300517228,43.308177386537984,0.0
S Viswanath,12,72,139,8,0,0,98.7021162611567,6.1357650838013065,0.49867916649685146,0.027925531914893616,109.22112309800917,7.022151133762035,0.6408790417157794,0.0857489048934781,9.0,51.798561151079134,inf,16.086358410581052,71.0087167346451,429.7142857142857,0.5594802608699873,0.7294676419044008,0.0,15.55379840415016,78.57634755252458,8.702043188673123,57.318902958600745,0.0
S Walusimbi,3,38,126,3,0,0,74.20898587933247,2.0379974326059047,0.5342465753424657,0.1643835616438356,107.44673967147835,3.0828770532603285,0.546780917091246,0.2112088930060213,12.666666666666666,30.158730158730158,inf,36.41269841269842,58.89602053915276,18.25,0.34786399302528326,0.5120673669060766,0.0,34.85274884960039,85.275190215459,12.124016382729339,43.66664211604492,0.0
S Wettimuny,33,786,1636,32,4,0,951.8497554586705,31.791779949652152,5.748775581096429,0.918945220475136,1395.1021119249094,40.02846713598331,6.014590088003706,2.3232978230662344,24.5625,48.044009779951104,inf,29.940121533493603,58.18152539478426,35.91073685865357,0.8203874514177328,0.8257605735489716,0.0,34.85274884960039,85.275190215459,28.592757803625982,70.41688998181507,0.0
SA Abbott,21,374,388,19,2,0,317.5525807890386,18.559421862064042,0.5322139869622208,0.03933578331291684,324.5882359351574,17.24164400513663,0.7007875395659248,0.03606960344896964,19.68421052631579,96.3917525773196,inf,17.110047023508024,81.8434486569687,533.8650519031141,1.1504474826557194,1.1777577088830573,0.0,18.825828664508794,83.65676183895809,21.658127195992027,98.52739615602685,0.0
SA Ankola,13,34,42,9,0,0,26.196412210178476,2.7410889861378864,0.033322570555056656,0.0,30.267759497492452,2.599640113910456,0.14237814650149477,0.003757044458359424,3.7777777777777777,80.95238095238095,inf,9.556936072727959,62.37241002423447,inf,0.395291728335213,1.2978876545082567,,11.643057566134717,72.0660940416487,4.602404348423771,93.53369376528688,
SA Edwards,55,1739,1952,47,18,0,1644.535825952789,54.28570524522214,7.990281398297917,1.59584612690083,1659.0204441348549,53.085857370008746,8.321446672922916,1.4681795256663188,37.0,89.08811475409836,inf,30.294086049430664,84.24876157545026,34.46447566145445,1.2213604972147811,1.057441238163651,0.0,31.251646414439016,84.99080144133477,38.16952640351977,89.87277830864606,0.0
SA Engelbrecht,12,385,587,11,2,0,511.82138904429576,15.7031505545357,2.047917898798117,0.4398529268674459,491.20329133844695,15.709302925231619,2.021894272073994,0.5161287264095001,35.0,65.58773424190801,inf,32.593547853138375,87.19274089340642,27.281846424126034,1.0738321632767545,0.7522155350304832,0.0,31.268306027092837,83.68028813261446,33.57691270307268,62.945612709179585,0.0
SA Jayasinghe,1,1,3,1,0,0,1.7193211488250655,0.13315926892950392,0.02631578947368421,0.0,2.6167083695041615,0.10846142061992545,0.07384441939120631,0.007891770011273957,1.0,33.33333333333333,inf,12.911764705882355,57.310704960835515,inf,0.07744874715261958,0.5816249050873196,,24.125706214689263,87.22361231680539,1.8685057204998516,50.73142523513509,
SA Thomson,52,964,1427,42,5,0,1042.5086965728697,42.23594348935328,4.018399727368788,0.24081102892257863,1219.8973580158795,43.42997839902401,5.98091139009839,0.7666063921137647,22.952380952380953,67.55430974071479,inf,24.682974036928105,73.05597032746108,215.93695368793982,0.9298871731600082,0.9246925259895115,0.0,28.088831792817423,85.48685059676801,26.11944439318996,79.04905181721338,0.0
SA Wijeyeratne,6,221,313,6,3,0,262.96244248089135,7.813880199665061,1.0893200781163261,0.281536028018571,262.94488513209365,7.399712091031619,1.1387893546091978,0.4066853300937227,36.833333333333336,70.6070287539936,inf,33.65324726787635,84.01355989804836,21.311659620360278,1.0944956675397126,0.8404241986612189,0.0,35.53447511164392,84.00795052143567,38.892329057992015,70.6023144981489,0.0
SA Yadav,35,773,736,30,4,0,625.7527152866509,20.31708573904823,5.303757249601619,1.1204996269761915,627.2123946493186,20.285997532436348,5.327238579535802,0.9026252055786548,25.766666666666666,105.02717391304348,inf,30.799334280703032,85.02074935959931,31.23606573118804,0.8365981690328441,1.2353122585267515,0.0,30.918489152255678,85.21907535996178,25.866351414038952,105.27216845247582,0.0
SAR Silva,20,441,838,20,3,0,498.1441845817721,15.803326526718115,3.7932017268116853,0.6783184542520642,714.6060940055464,20.503579132001235,3.6452061139416396,1.4080592867068087,22.05,52.62529832935561,inf,31.52147642710398,59.44441343457901,29.48467622343055,0.6995230712302594,0.8852858542758082,0.0,34.85274884960038,85.27519021545899,24.380301916089348,75.49291961842465,0.0
SB Bangar,15,180,239,13,1,0,181.80909473265254,7.264217168393391,1.4370887692260712,0.10069117187065092,205.73084476512508,8.145420404958408,1.5193963342102539,0.2283049209602234,13.846153846153847,75.31380753138075,inf,25.02803681636941,76.07075093416424,148.97035878447397,0.5532257263221647,0.990049481653749,0.0,25.25724082208076,86.07985136616112,13.972955398689457,85.22331222589958,0.0
SB Doull,27,172,188,14,0,0,122.29213148658748,11.626370908757774,0.07196803482763123,0.0,140.05189272774695,11.232327290510344,0.2395649202028907,0.003757044458359424,12.285714285714286,91.48936170212765,inf,10.518512822816337,65.04900610988696,inf,1.1680086807580448,1.4064682486858466,,12.468644218199561,74.495687621142,14.563484684140692,104.77581930315549,
SB Joshi,45,584,653,34,1,0,463.8445674470445,26.590914996980807,2.3986490156123375,0.1994080694947211,542.2735610865521,27.856874360789007,2.8052773816779752,0.47401963271145836,17.176470588235293,89.43338437978561,inf,17.443723448392447,71.03285872083377,225.66789856611734,0.9846791391214252,1.259042448668267,0.0,19.46641802175228,83.04342436241228,19.168175739436833,104.55519635504957,0.0
SB Lama,1,16,48,0,0,0,36.96909272183449,2.057826520438684,0.0,0.0,37.97421487603306,2.6393388429752065,0.012875536480686695,0.0,inf,33.33333333333333,inf,17.965116279069765,77.01894317048853,inf,inf,0.43279395900755124,,14.387775551102205,79.1129476584022,inf,34.239605825837074,
SB O'Connor,13,24,91,7,0,0,52.940195477639655,6.529017034937061,0.0,0.0,52.54770977218456,6.79849981743683,0.017596540546356947,0.0,3.4285714285714284,26.373626373626376,inf,8.108448054945226,58.1760389864172,inf,0.4228394145634801,0.45334173369527664,,7.72930958053568,57.74473601338963,3.268256738013605,26.17809873608613,
SB Smith,24,861,1319,22,8,2,762.4428152788619,27.071728953644286,3.4509234349250675,0.61407262987002,1123.6020544419744,32.383937417810536,4.2577779614074105,1.493401421715977,39.13636363636363,65.27672479150873,12.0,28.163802045462816,57.80461071105852,39.08332472834696,1.3895980227807523,1.1292650186297462,3.2569437273622466,34.69627673576268,85.18590253540367,48.213877549869636,96.19745981363437,4.863924392891713
SB Styris,160,4480,5634,137,28,4,4256.2443783493345,138.30504177258507,23.412006107361638,3.513555873837122,4702.006372462671,149.45352312577836,24.691348913087857,4.645043934445254,32.7007299270073,79.51721689740859,40.0,30.774325532888927,75.54569361642412,45.53791251518237,1.0625977778801228,1.0525711406019977,1.1384478128795592,31.46132840579152,83.45769209198919,33.43073765315086,87.84515815727539,5.288140107898662
SC Ganguly,300,11363,15416,277,72,22,11396.29187742008,359.1722034641924,53.27868482168786,14.10886900295227,13063.396953491196,370.926499212254,55.43819234810996,20.282821719238537,41.021660649819495,73.70913336792943,13.636363636363637,31.729325842878684,73.92509001959056,21.263221023402036,1.2928626612792147,0.9970787096558976,1.5593028750494824,35.21828982624391,84.739212204795,45.5324119104604,84.49166436241428,31.62706222092474
SC Getkate,2,23,23,1,0,0,20.915653197332286,0.8120831698705375,0.16736401673640167,0.016736401673640166,20.061430832865238,0.8315375580860952,0.14768883878241262,0.015783540022547914,23.0,100.0,inf,25.755555555555553,90.9376225970969,119.50000000000001,0.8930112165660052,1.0996548748921484,0.0,24.12570621468926,87.22361231680537,21.54452625729369,95.91587048987786,0.0
SC Joseph,11,161,302,10,1,0,220.46046913221264,8.676359133316161,1.4370941209127712,0.18764878492645867,255.0073348470691,8.267165752107143,1.5988594365611002,0.4552522246318852,16.1,53.31125827814569,inf,25.40932962141589,73.00015534179227,58.62015042789115,0.6336255320341213,0.7302896552553667,0.0,30.845799212634947,84.43951485002287,19.5446859371235,61.66530418975362,0.0
SC Khanna,10,176,265,8,2,0,147.18655539036257,6.596707005773459,0.8575425147590097,0.24742268041237114,223.78853599905784,7.755209954608164,1.2313539451950593,0.4321880782524963,22.0,66.41509433962264,inf,22.31212561988041,55.542096373721726,40.416666666666664,0.9860109419784595,1.195761389572706,0.0,28.85654125535082,84.44850415058787,28.45286542542874,100.98026067044337,0.0
SC Kuggeleijn,1,11,6,0,0,0,5.057917643120187,0.24907934382323405,0.04678362573099415,0.0,5.018438177874186,0.2672451193058568,0.038196618659987476,0.001878522229179712,inf,183.33333333333331,inf,20.30645161290322,84.29862738533646,inf,inf,2.174808048715912,,18.77840909090909,83.6406362979031,inf,181.90232902039992,
SC Meaker,2,2,16,2,0,0,10.539379474940334,1.1964996022275258,0.013333333333333334,0.0,11.186254539013374,1.0528739704189176,0.0049833887043189366,0.0,1.0,12.5,inf,8.808510638297873,65.8711217183771,inf,0.11352657004830917,0.18976449275362317,,10.624495289367431,69.91409086883358,1.2061625086963024,13.267211990054923,
SC Williams,211,6624,8250,186,48,8,6558.340590984418,194.83675207712676,37.55472404464704,7.657418356687592,6935.12250297704,205.1189640975943,36.58707612617497,8.666716190646017,35.61290322580645,80.2909090909091,26.375,33.66069553647803,79.4950374664778,27.554978737151476,1.0579966533137384,1.0100115887707697,1.0447385303185395,33.81024535438544,84.06209094517625,35.77112643265616,84.9036860309304,9.054452335703411
SC van Schalkwyk,9,156,253,7,1,0,194.49181275193916,12.484735229422093,0.32529877918069106,0.04098257927058529,210.51620806869832,11.435038054274953,0.4745271663945646,0.09358937952724374,22.285714285714285,61.6600790513834,inf,15.578369038503192,76.87423428930403,219.60550458715596,1.4305550363220534,0.8020903183156978,0.0,18.40975142098434,83.20798737893215,26.336162612726223,66.74032108317624,0.0
SCG MacGill,2,1,3,1,0,0,1.654188654353562,0.1749434602336977,0.0,0.0,1.957244081527615,0.2076705670570817,0.0035038401011473225,0.0,1.0,33.33333333333333,inf,9.455561540533262,55.1396218117854,inf,0.1057578649045103,0.6045259694945667,,9.424754356208958,65.24146938425383,0.9967418979621419,39.44016253076614,
SCJ Broad,68,529,709,43,0,0,537.2817390582609,39.58284811904763,0.8717339803794749,0.0,555.8712967644808,38.89010500798351,1.171062558600077,0.03794812567814935,12.30232558139535,74.61212976022567,inf,13.57359979358625,75.78021707450789,inf,0.9063421471442233,0.9845858542060688,,14.293386367827226,78.4021575126207,12.9546984905785,77.1936552261624,
SD Anurasiri,18,62,143,6,0,0,79.85503481966445,9.4935016017165,0.0,0.0,97.87447027437115,9.563911574672096,0.03745275532301236,0.0,10.333333333333334,43.35664335664335,inf,8.41154698970357,55.84268169207305,inf,1.2284700241206747,0.7764068995776378,,10.23372806306261,68.44368550655325,12.57182816047495,53.14014965980991,
SD Heazlett,1,4,11,1,0,0,9.747139973082101,0.29979811574697174,0.11574074074074074,0.018518518518518517,9.532162167362568,0.33314733216601566,0.1226215644820296,0.0153276955602537,4.0,36.36363636363637,inf,32.51234567901235,88.61036339165547,54.0,0.12303018796278715,0.4103767885806997,0.0,28.612452350698856,86.65601970329607,3.520195390782771,35.56161907702448,0.0
SD Hope,125,5210,6754,106,25,16,5648.269189243866,155.62575290532277,24.83238919342681,8.491429387833234,5652.562446931152,156.66143345076966,24.31084312491121,8.108521095511744,49.15094339622642,77.13947290494522,7.8125,36.293923619955585,83.62850443061691,14.720725367993241,1.354247171259313,0.9224064621285274,1.8842528471031348,36.08139107642885,83.69207057937744,48.86312180035479,77.19810673133456,15.278503960013833
SD Jack,2,7,8,2,0,0,5.480963276942121,0.5035729022093852,0.008064516129032258,0.0,6.004923632378773,0.46264567540884016,0.04068831301214695,0.001878522229179712,3.5,87.5,inf,10.884150542840649,68.5120409617765,inf,0.3215685033226798,1.2771477651471081,,12.979530451834917,75.06154540473466,4.1738081812277,95.86468496214505,
SD Outerbridge,23,336,612,23,1,0,473.4831107899916,13.378528810999148,4.447048444043262,0.9562258867124553,507.21734232029957,14.085140773874254,4.433669140491108,1.4153364367876637,14.608695652173912,54.90196078431373,inf,35.391268911475365,77.36652137091366,24.052894111740653,0.4127768260786249,0.7096346043671856,0.0,36.01081100027831,82.8786507059313,14.864428269212112,58.81355850418973,0.0
SD Udal,7,35,46,3,0,0,30.16079608776657,3.1204502141208073,0.028651537720143696,0.0,33.35633318230737,2.886373500628136,0.03820954472217073,0.0,11.666666666666666,76.08695652173914,inf,9.665527093264147,65.56694801688386,inf,1.207038845796325,1.1604468230265397,,11.556485387302898,72.5137677876247,13.949126783352186,84.14837145483331,
SE Bond,40,292,384,18,0,0,228.899122153784,26.103117805730797,0.09609560567889572,0.0,248.3572676290351,26.388272816731735,0.148796643448055,0.001878522229179712,16.22222222222222,76.04166666666666,inf,8.769033793485407,59.609146394214584,inf,1.8499440878279947,1.2756711220754362,,9.411653023064163,64.67637177839455,17.411031866706022,82.50577975831266,
SE Findlay,8,146,194,7,1,0,148.91131642530928,4.878171445647557,1.2487984762106499,0.11473990614976129,164.0325333994512,5.1050111446318,1.2489818849005005,0.18668541408337214,20.857142857142858,75.25773195876289,inf,30.5260522481579,76.75841052850994,69.72290869366938,0.6832571302567133,0.9804493271888471,0.0,32.131669990953974,84.55285226775835,21.954192628374965,82.89978711782166,0.0
SE Marsh,72,2773,3406,68,15,7,2800.271355569705,79.93630146037239,13.154092318585008,4.3287500642828185,2867.4528485393507,81.18928654644895,13.427712329683569,4.63671643314201,40.779411764705884,81.41514973576042,10.285714285714286,35.03128496579131,82.21583545418981,16.632976940406667,1.164085525396163,0.990261173969636,1.617094980317315,35.31811856603594,84.18828093186585,41.11331060694793,83.36838591007499,7.498010869188749
SE Rutherford,10,497,446,7,5,1,378.8212567608736,12.616914939252919,1.3895238095238096,0.323021978021978,378.1413915015886,11.820120742697302,1.5893012461779457,0.23359160170812263,71.0,111.43497757847534,10.0,30.024872053493027,84.93750151589094,30.95764585813914,2.364706163393626,1.3119643925201518,3.095764585813914,31.991330692219165,84.78506535910059,75.65009686305434,111.23498676863377,0.723144608111555
SF Burger,2,11,20,2,0,0,14.200274348422496,0.8065843621399177,0.06091370558375635,0.0,16.72812725958062,0.8908170643528561,0.07639323731997495,0.003757044458359424,5.5,55.00000000000001,inf,17.60544217687075,71.00137174211248,inf,0.312403400309119,0.7746329211746523,,18.77840909090909,83.6406362979031,5.866438852395672,64.79079042435134,
SF Dukanwala,4,84,139,2,0,0,93.78682632366021,9.731731108262293,0.03398058252427184,0.0,102.5633686017708,8.318625928317552,0.09170334457621195,0.007891770011273957,42.0,60.431654676258994,inf,9.637219244994826,67.47253692349655,inf,4.358103611870516,0.895648176750478,,12.329364186533908,73.78659611638187,53.73264659340041,66.08683028026132,
SF Graf,6,24,50,6,0,0,36.12660548731351,2.801068316525957,0.05555555555555555,0.0,41.927807429518616,2.201881521849137,0.2648275126911437,0.017284381157172516,4.0,48.0,inf,12.897438193196148,72.25321097462702,inf,0.31013910980477816,0.6643303370538929,,19.04180902263429,83.85561485903723,5.905609699352391,55.70782888316563,
SF Mire,47,955,1190,47,3,1,1032.0574763392024,28.958299448483395,8.094326243167083,3.136722759879068,1013.0931065000536,30.533035062969788,7.934484608502299,2.763056466019447,20.319148936170212,80.25210084033614,47.0,35.639436568961,86.72751902010104,14.983791555047096,0.5701310371967695,0.9253360611149953,0.3188040756392999,33.18022936176183,85.13387449580283,18.917078580447978,78.77744409340455,0.8808736625885205
SFAF Bacchus,26,612,928,23,3,0,603.2237514275463,21.08618635587171,3.507700396190086,0.4647835650572943,783.3280072225323,23.16583583850669,4.618582058959988,1.1246402211045503,26.608695652173914,65.94827586206897,inf,28.607532023426852,65.00255942107181,55.940015858338185,0.9301290174344267,1.0145489108339723,0.0,33.81393240819179,84.41034560587633,31.451319726425545,85.63842419756101,0.0
SG Borthwick,2,18,16,2,0,0,12.510385756676557,0.9653808110781404,0.0106951871657754,0.0,12.658071625344352,0.8797796143250689,0.02575107296137339,0.0,9.0,112.5,inf,12.959016393442623,78.18991097922849,inf,0.6944971537001898,1.4388045540796963,,14.387775551102203,79.1129476584022,9.99226916831766,113.82806937757773,
SG Davies,4,67,173,4,0,0,117.24132727602242,4.70979034643917,0.39509169363538293,0.0,150.11357150143047,5.444867953193993,0.4417091128372951,0.05387485669203505,16.75,38.72832369942196,inf,24.89310959768359,67.76955333874129,inf,0.6728769635738341,0.5714708418667185,,27.5697359039484,86.77085057886154,18.551040181581314,49.58701102979324,
SG Law,51,1237,1643,46,7,1,1155.6882284466956,38.586696936035324,7.530069751917669,0.8986569644564794,1384.431875328275,41.155305180030126,8.485848783634951,1.9852333133747146,26.891304347826086,75.28910529519173,51.0,29.950431630944344,70.34012345993278,56.751354540322886,0.8978603273297199,1.0703578781472851,1.11277165765339,33.63920809898515,84.26243915570754,30.203310394867373,90.19096558221784,2.209111364952713
SG Peall,15,91,150,14,0,0,104.7419530208697,9.008733954889273,0.030042538107054238,0.0,115.5475467770901,7.915159823884864,0.2544191845526886,0.013527336698813092,6.5,60.66666666666667,inf,11.626711760538065,69.8279686805798,inf,0.5590574647306119,0.8688018255862422,,14.598258196683874,77.0316978513934,8.161265216920961,66.9252797212984,
SG Whittingham,4,7,17,2,0,0,10.752977101695016,1.3650477116673956,0.006666666666666667,0.0,10.623787646865178,1.2109888720019115,0.005528131599123031,0.0,3.5,41.17647058823529,inf,7.877363560106141,63.252806480558924,inf,0.44431109130538093,0.6509825078021019,,8.772820207094693,62.49286851097163,3.897861320040141,40.68176426301932,
SH Johnson,3,12,14,1,0,0,9.777012214218603,0.7324321132805882,0.0078125,0.0,10.611478247310151,0.8119573522532356,0.014899827978662404,0.0,12.0,85.71428571428571,inf,13.348694079546886,69.83580153013288,inf,0.8989643427656807,1.2273688256774935,,13.06900937329109,75.7962731950725,11.748573421859145,93.02998282216662,
SHT Kandamby,36,870,1250,30,5,0,992.6786339000521,33.380946602660416,5.259010983490044,0.7098817274212907,1062.5346658852623,34.70169150541639,5.3334844368584005,0.8411833858518091,29.0,69.6,inf,29.737881484191853,79.41429071200416,50.71267312482213,0.9751871536449529,0.8764165665396965,0.0,30.61910298290264,85.00277327082098,29.859355885058513,74.4978386963652,0.0
SHU Karnain,17,229,386,12,0,0,266.9593734272062,16.420820960736098,0.2551626892276585,0.0,330.80706287186905,15.330845053567904,0.9701727238007567,0.08605410793490331,19.083333333333332,59.32642487046632,inf,16.25737069209475,69.16045943710004,inf,1.1738265488780868,0.8578084262789265,,21.57787530406755,85.70131162483653,25.32868290029531,73.5153072549409,
SI Kamea,16,20,55,7,0,0,30.130286223775666,3.834441002598271,0.0,0.0,30.88310317283928,4.173115943905899,0.017673880586977282,0.0,2.857142857142857,36.36363636363637,inf,7.85780409800515,54.78233858868303,inf,0.3636057633287392,0.6637839365833205,,7.400490086535605,56.1510966778896,2.6908608469215456,37.272195996320164,
SI Mahmood,15,85,101,11,0,0,68.89311246245799,5.4619567265100475,0.10650304873814186,0.0,78.79877952513233,5.673357234397901,0.19768644513254677,0.001878522229179712,7.7272727272727275,84.15841584158416,inf,12.613265888409499,68.21100243807722,inf,0.6126306061916464,1.2337953238260089,,13.889268076998688,78.01859358923994,8.50899072156999,96.25897594188608,
SI de Saram,13,183,270,11,0,0,195.01719534240172,7.967818580109341,1.0943598421037497,0.09168297455968688,231.99564053930933,8.220936280064116,1.5391080485049098,0.19527148025002738,16.636363636363637,67.77777777777779,inf,24.475606890603366,72.22859086755619,141.7929562433298,0.6797119969576992,0.9383787910532582,0.0,28.22009958913098,85.9243113108553,19.181540246073368,80.62955136996419,0.0
SJ Baard,19,348,595,19,2,0,485.9992651001858,13.61154591000696,3.617919291223606,1.3244273074264084,501.60290906296905,14.011871297208042,3.562192043119796,1.3374849789809693,18.31578947368421,58.4873949579832,inf,35.70492788353217,81.68054875633375,14.345823204838846,0.512976514990577,0.7160504654842677,0.0,35.79842395233224,84.30300992654942,18.36375076122259,60.36520949963055,0.0
SJ Benn,30,182,240,23,0,0,166.46820781715087,15.498635277118073,0.16734857839968736,0.0,168.35429793810363,15.490486640842686,0.11631320098521888,0.0,7.913043478260869,75.83333333333333,inf,10.740830069272084,69.36175325714619,inf,0.7367255069884132,1.0933018525670037,,10.868238154262732,70.1476241408765,8.006908264270027,76.69252742639415,
SJ Cameron,2,9,13,1,0,0,7.847076093725802,0.9226491938539809,0.018072289156626505,0.0,7.730843858828422,0.9466469800925205,0.013887682229674549,0.0,9.0,69.23076923076923,inf,8.504940063891375,60.36212379789079,inf,1.0582085155673764,1.1469240125243627,,8.166554186939727,59.468029683295555,8.64191718346203,68.20531122128324,
SJ Chalmers,1,9,14,0,0,0,11.303981623277183,0.47970903522205205,0.08695652173913043,0.0,12.211305724352755,0.5061532962263188,0.07384441939120631,0.007891770011273957,inf,64.28571428571429,inf,23.56424581005587,80.7427258805513,inf,inf,0.7961796382849015,,24.125706214689263,87.22361231680539,inf,69.44566410429658,
SJ Cook,4,67,118,4,0,0,70.05005512891509,2.3834485448368667,0.6740196078431372,0.08501031991744065,100.46809489525705,2.912686690253727,0.7169405977299685,0.23466198681839656,16.75,56.779661016949156,inf,29.390210785401962,59.36445349908058,47.05311077389985,0.5699176546334837,0.9564589189358669,0.0,34.493272218889146,85.1424533010653,19.6583248036236,81.43525883988445,0.0
SJ Harmison,25,91,141,11,0,0,87.35045843900792,8.41035120878055,0.015428504890544946,0.0,89.74761351919963,9.924623813339394,0.04157867835958411,0.0,8.272727272727273,64.53900709219859,inf,10.386065488895701,61.950679743977254,inf,0.7965217705946578,1.0417804511414255,,9.04292346059228,63.65078972992882,7.202885406182934,66.31014844035326,
SJ Massiah,2,23,44,2,0,0,32.00701537191788,0.9578046012586402,0.3510204081632653,0.07346938775510205,36.01899947495024,0.9976922231583575,0.40095693779904307,0.0937799043062201,11.5,52.27272727272727,inf,33.417061611374415,72.74321675435883,27.22222222222222,0.34413558360516233,0.7185924627067727,0.0,36.10231556273559,81.86136244306873,12.424091435679747,58.82495803849647,0.0
SJ Modani,33,900,1422,33,6,1,1178.3573021022025,36.28400530572779,5.927971618656818,1.939127628208235,1211.1084201673457,34.62546257636452,6.0415994452279715,2.331078379330145,27.272727272727273,63.29113924050633,33.0,32.475943385340294,82.86619564713098,17.01796185044931,0.8397824490924023,0.7637751286425518,0.5156958136499792,34.977393226049,85.16936850684569,29.373400946239432,65.05024538772096,1.202127361510534
SJ Myburgh,22,527,662,20,4,0,537.4046815799189,16.25543897545559,3.6926365671028063,1.4693648029845585,564.5217592263386,16.197338168716964,4.0097267253358035,1.5488652153774896,26.35,79.60725075528701,inf,33.05999194431826,81.1789549214379,14.972456094847127,0.797035886892542,0.9806390194641957,0.0,34.85274884960039,85.275190215459,27.77889158998427,83.62417891751049,0.0
SJ Palframan,4,55,80,4,0,0,59.54408551675276,1.7916835163757279,0.5838652365598473,0.18562874251497005,68.18746109401609,1.9975294060726319,0.5849775357512335,0.21308741523520103,13.75,68.75,inf,33.23359565041953,74.43010689594095,21.548387096774196,0.413737957957806,0.9236853588846489,0.0,34.13589851880094,85.23432636752011,14.123316946223596,78.7296993400741,0.0
SJ Rhodes,8,107,150,6,1,0,109.01114217065106,5.361119911436987,0.27551411686421784,0.019417475728155338,129.7553412054677,5.136019758979601,0.5916929616695586,0.06410099339478294,17.833333333333332,71.33333333333334,inf,20.333651172042497,72.67409478043405,412.00000000000006,0.8770354710251475,0.981551040282628,0.0,25.2637932279386,86.50356080364513,22.15724279354706,84.90766009496944,0.0
